시군구코드,시군구명,기준분기,유동인구,유동_남,유동_여,유동_10,유동_20,유동_30,유동_40,유동_50,유동_60이상,상주인구,총가구수,아파트가구,비아파트가구,직장인구
11650,서초구,20221,98533123,47542155,50990970,16495570,13747165,17706860,18948657,13798069,17836799,424688,173212,0,173212,440298
11650,서초구,20222,100273561,48435499,51838062,16780843,14312057,18206513,19191747,13972549,17809850,424688,173212,0,173212,440298
11650,서초구,20223,97507226,47065381,50441845,16257078,14094272,17572590,18625684,13637742,17319859,424688,173212,0,173212,440298
11650,서초구,20224,97694528,47201996,50492535,16278160,13705658,17675639,18841690,13816365,17377011,400006,173212,0,173212,428329
11650,서초구,20231,98877798,47774990,51102802,16442689,14007934,17878327,19040838,13985414,17522598,400006,173212,0,173212,428329
11650,서초구,20232,97423943,47037442,50386499,16446503,13645803,17623642,18798494,13815346,17094165,400006,173212,0,173212,428329
11650,서초구,20233,96511523,46590382,49921143,16237193,13788882,17386779,18613566,13681168,16803933,400006,173212,0,173212,428329
11650,서초구,20234,96389405,46624258,49765151,16183684,13397732,17366861,18813059,13858237,16769845,406675,169277,0,169277,438371
11650,서초구,20241,96950094,46854684,50095413,16288082,13567324,17448306,18928396,13954211,16763778,406675,169277,0,169277,438371
11650,서초구,20242,96894500,46811948,50082550,16505403,13437480,17434758,18994834,13937160,16584858,406675,169277,0,169277,438371
11650,서초구,20243,96514229,46564596,49949633,16453711,13575812,17145798,18881266,13928582,16529055,406675,169277,0,169277,438371
11650,서초구,20244,97166785,46891054,50275739,16641500,13294497,17268633,19089593,14140752,16731814,406675,169277,0,169277,434315
11650,서초구,20251,96102660,46261744,49840916,16368356,13328499,17024589,18862725,14070359,16448127,406675,169277,0,169277,434315
11650,서초구,20252,95701285,46027386,49673901,16507546,13130658,16940425,18848456,14101654,16172535,406675,169277,0,169277,434315
11650,서초구,20253,97984416,46993672,50990741,16933096,13654024,17215832,19231285,14521221,16428964,406675,169277,0,169277,434315
11650,서초구,20254,97333966,46675975,50657994,17036881,13071184,16838204,19104304,14619508,16663888,406675,169277,0,169277,434315
11650,서초구,20261,99034837,47350268,51684570,17161186,13358309,17153703,19568066,14984919,16808650,406675,169277,0,169277,434315
11680,강남구,20211,140991432,68733893,72257547,21164498,23151390,29188177,27560909,17957337,21969123,538853,234547,0,234547,954818
11680,강남구,20212,143911386,70067251,73844129,21898166,23855755,29820586,27990878,18317490,22028510,538853,234547,0,234547,954818
11680,강남구,20213,138283459,67402291,70881164,21866632,22514985,27812714,27057759,17807419,21223950,538853,234547,0,234547,954818
11680,강남구,20214,141200008,68973033,72226979,21389843,23367962,29109697,27798355,18214189,21319965,538853,234547,0,234547,961080
11680,강남구,20221,140149202,68661995,71487208,22223683,22688732,28405734,27628312,18134017,21068731,538853,234547,0,234547,961080
11680,강남구,20222,146029634,71521123,74508513,22791666,24184125,30116443,28760972,18701628,21474809,538853,234547,0,234547,961080
11680,강남구,20223,144550789,70799314,73751476,23306202,24198590,29342028,28242473,18496797,20964706,538853,234547,0,234547,961080
11680,강남구,20224,143390287,70147872,73242415,22159562,23620167,29596542,28372896,18674090,20967040,522752,234547,0,234547,859741
11680,강남구,20231,145747419,71367594,74379827,23201143,23963001,29835465,28839090,18884891,21023839,522752,234547,0,234547,859741
11680,강남구,20232,144340912,70674861,73666049,23058870,23412804,29534784,28760875,18801947,20771631,522752,234547,0,234547,859741
11680,강남구,20233,145280450,70962346,74318106,23999034,23694977,29150162,28731293,18959802,20745178,522752,234547,0,234547,859741
11680,강남구,20234,142841191,69618111,73223077,22852699,22596180,28849225,28683803,19085619,20773663,539297,237639,0,237639,1011205
11680,강남구,20241,144673726,70525926,74147806,23946377,22821661,28742093,29045385,19217405,20900808,539297,237639,0,237639,1011205
11680,강남구,20242,143850163,70042740,73807421,23702798,22434167,28706658,29174133,19170348,20662061,539297,237639,0,237639,1011205
11680,강남구,20243,145164616,70667950,74496663,24713592,22914992,28335413,29230611,19345430,20624582,539297,237639,0,237639,1011205
11680,강남구,20244,144164609,70016299,74148315,23581920,22105112,28460487,29540454,19625211,20851439,539297,237639,0,237639,1079924
11680,강남구,20251,144606834,70170888,74435947,24327052,22100690,28279934,29600503,19632934,20665721,539297,237639,0,237639,1079924
11680,강남구,20252,142605324,69114946,73490384,23734024,21524178,27982874,29447217,19585349,20331684,539297,237639,0,237639,1079924
11680,강남구,20253,146525718,70957381,75568342,25046601,22351184,28400815,30055733,20030595,20640784,539297,237639,0,237639,1079924
11680,강남구,20254,141820494,68476136,73344362,23649980,20835794,27401656,29436408,19867175,20629478,539297,237639,0,237639,1079924
11680,강남구,20261,145387597,70197206,75190393,24722047,21203818,27921573,30292455,20327775,20919936,539297,237639,0,237639,1079924
11710,송파구,20211,127659467,59941548,67717926,21456284,17035891,22135310,20952331,18867355,27212310,667802,281764,0,281764,333962
11710,송파구,20212,126380933,59158853,67222081,21431678,16866502,21960893,20868343,18566254,26687254,667802,281764,0,281764,333962
11710,송파구,20213,125805499,58987396,66818103,21410641,16719795,21737223,20728618,18651502,26557713,667802,281764,0,281764,333962
11710,송파구,20214,125908617,59029400,66879216,21478114,16634174,21866926,20844879,18560036,26524492,667802,281764,0,281764,355699
11710,송파구,20221,126723703,59539563,67184141,21636736,16580797,22092676,20999115,18638662,26775715,667802,281764,0,281764,355699
11710,송파구,20222,126379572,59142343,67237226,21854960,16447594,22022963,21001684,18477200,26575179,667802,281764,0,281764,355699
11710,송파구,20223,123093054,57743413,65349646,21174845,16002060,21429643,20467303,18090625,25928579,667802,281764,0,281764,355699
11710,송파구,20224,122898987,57611546,65287449,21231869,15650858,21461225,20573745,18068190,25913111,629267,281764,0,281764,334132
11710,송파구,20231,123625227,58068765,65556468,21253808,15940209,21355014,20673270,18134704,26268235,629267,281764,0,281764,334132
11710,송파구,20232,120744535,56589062,64155477,20692068,15521184,20911499,20355568,17742376,25521837,629267,281764,0,281764,334132
11710,송파구,20233,120476999,56498809,63978186,20708809,15661121,20612631,20182563,17735772,25576103,629267,281764,0,281764,334132
11710,송파구,20234,122054903,57302441,64752467,21093189,15510645,20893325,20531303,18057086,25969360,653369,285415,0,285415,333135
11710,송파구,20241,124044941,58183321,65861630,21345457,15955370,21169995,20818886,18224577,26530662,653369,285415,0,285415,333135
11710,송파구,20242,120002853,56191086,63811775,20788835,15398363,20733147,20315750,17413302,25353474,653369,285415,0,285415,333135
11710,송파구,20243,120227254,56238003,63989246,20779014,15512329,20460626,20298365,17519714,25657204,653369,285415,0,285415,333135
11710,송파구,20244,120317055,56059205,64257846,20718733,15197695,20601758,20435913,17620080,25742871,653369,285415,0,285415,409883
11710,송파구,20251,119554130,55787175,63766958,20299973,15359825,20429396,20278586,17474136,25712221,653369,285415,0,285415,409883
11710,송파구,20252,116916193,54468266,62447927,19901966,14889045,20261371,19982380,17088282,24793153,653369,285415,0,285415,409883
11710,송파구,20253,117924355,54942216,62982136,20348718,15050985,20252294,20224660,17167556,24880135,653369,285415,0,285415,409883
11710,송파구,20254,117174489,54695186,62479302,20291117,14515290,20131177,20161774,17115138,24959994,653369,285415,0,285415,409883
11710,송파구,20261,119374863,55642045,63732817,20672264,14907720,20435898,20646770,17388033,25324192,653369,285415,0,285415,409883
11740,강동구,20211,109872658,51443253,58429409,18038659,13575884,17263645,17622553,16807781,26564140,459485,196139,0,196139,51602
11740,강동구,20212,109916401,51470384,58446019,18420544,13479645,17259141,17734701,16631070,26391301,459485,196139,0,196139,51602
11740,강동구,20213,112706631,52853572,59853055,18982208,13845547,17586931,18220623,17078118,26993210,459485,196139,0,196139,51602
11740,강동구,20214,111014832,51971591,59043244,18868154,13421043,17292398,17934673,16842913,26655646,459485,196139,0,196139,49182
11740,강동구,20221,110865616,52003853,58861766,18368882,13538549,17341143,17909191,16856842,26851009,459485,196139,0,196139,49182
11740,강동구,20222,109430590,50978632,58451961,18397523,13106991,16942101,17751131,16586401,26646449,459485,196139,0,196139,49182
11740,강동구,20223,107457749,50200098,57257658,17946261,12901719,16713859,17405293,16316760,26173863,459485,196139,0,196139,49182
11740,강동구,20224,107789372,50405499,57383875,18269135,12615812,16754767,17640621,16271664,26237371,398271,196139,0,196139,49664
11740,강동구,20231,108684954,50953639,57731307,18440339,12856057,16759432,17768939,16357674,26502506,398271,196139,0,196139,49664
11740,강동구,20232,106595820,49917803,56678015,18121472,12468236,16526407,17579254,16039816,25860643,398271,196139,0,196139,49664
11740,강동구,20233,106643791,49995629,56648166,18108874,12684738,16412001,17460950,15986237,25990992,398271,196139,0,196139,49664
11740,강동구,20234,107182677,50266986,56915689,18181336,12502822,16509722,17692554,16165140,26131109,456800,202602,0,202602,48912
11740,강동구,20241,108851671,51095963,57755712,18311461,12947956,16698906,17846113,16425644,26621592,456800,202602,0,202602,48912
11740,강동구,20242,105852073,49532010,56320067,17939316,12371254,16305212,17535132,15988113,25713050,456800,202602,0,202602,48912
11740,강동구,20243,106711346,50040123,56671225,18036783,12593343,16322713,17608668,16091587,26058257,456800,202602,0,202602,48912
11740,강동구,20244,107151778,50114177,57037599,18279627,12363801,16471454,17785682,16092089,26159131,456800,202602,0,202602,51554
11740,강동구,20251,108188960,50564679,57624278,18139971,12706622,16692770,17982212,16194794,26472586,456800,202602,0,202602,51554
11740,강동구,20252,105924754,49158604,56766154,17794314,12200904,16492964,17832835,15840552,25763185,456800,202602,0,202602,51554
11740,강동구,20253,105750738,49023715,56727023,17882569,12305767,16375149,17724960,15772857,25689430,456800,202602,0,202602,51554
11740,강동구,20254,105146088,48830044,56316044,17726889,11991065,16338902,17730529,15784820,25573888,456800,202602,0,202602,51554
11740,강동구,20261,106404602,49466579,56938019,17823376,12362331,16519201,18058645,15976930,25664111,456800,202602,0,202602,51554
