소분류코드,소분류명,시도코드,시도명,시군구코드,시군구명,사업체수
M11204,패션/섬유/기타 전문 디자인업,11,서울특별시,11680,강남구,217
M11204,패션/섬유/기타 전문 디자인업,11,서울특별시,11710,송파구,62
M11204,패션/섬유/기타 전문 디자인업,11,서울특별시,11740,강동구,22
M11301,사진촬영업,11,서울특별시,11110,종로구,274
M11301,사진촬영업,11,서울특별시,11140,중구,233
M11301,사진촬영업,11,서울특별시,11170,용산구,290
M11301,사진촬영업,11,서울특별시,11200,성동구,323
M11301,사진촬영업,11,서울특별시,11215,광진구,291
M11301,사진촬영업,11,서울특별시,11230,동대문구,166
M11301,사진촬영업,11,서울특별시,11260,중랑구,143
M11301,사진촬영업,11,서울특별시,11290,성북구,181
M11301,사진촬영업,11,서울특별시,11305,강북구,99
M11301,사진촬영업,11,서울특별시,11320,도봉구,61
M11301,사진촬영업,11,서울특별시,11350,노원구,125
M11301,사진촬영업,11,서울특별시,11380,은평구,129
M11301,사진촬영업,11,서울특별시,11410,서대문구,192
M11301,사진촬영업,11,서울특별시,11440,마포구,676
M11301,사진촬영업,11,서울특별시,11470,양천구,104
M11301,사진촬영업,11,서울특별시,11500,강서구,242
M11301,사진촬영업,11,서울특별시,11530,구로구,109
M11301,사진촬영업,11,서울특별시,11545,금천구,111
M11301,사진촬영업,11,서울특별시,11560,영등포구,272
M11301,사진촬영업,11,서울특별시,11590,동작구,146
M11301,사진촬영업,11,서울특별시,11620,관악구,217
M11301,사진촬영업,11,서울특별시,11650,서초구,464
M11301,사진촬영업,11,서울특별시,11680,강남구,1382
M11301,사진촬영업,11,서울특별시,11710,송파구,299
M11301,사진촬영업,11,서울특별시,11740,강동구,153
M11401,명함/간판/광고물 제작,11,서울특별시,11110,종로구,193
M11401,명함/간판/광고물 제작,11,서울특별시,11140,중구,1005
M11401,명함/간판/광고물 제작,11,서울특별시,11170,용산구,63
M11401,명함/간판/광고물 제작,11,서울특별시,11200,성동구,182
M11401,명함/간판/광고물 제작,11,서울특별시,11215,광진구,118
M11401,명함/간판/광고물 제작,11,서울특별시,11230,동대문구,103
M11401,명함/간판/광고물 제작,11,서울특별시,11260,중랑구,103
M11401,명함/간판/광고물 제작,11,서울특별시,11290,성북구,62
M11401,명함/간판/광고물 제작,11,서울특별시,11305,강북구,59
M11401,명함/간판/광고물 제작,11,서울특별시,11320,도봉구,51
M11401,명함/간판/광고물 제작,11,서울특별시,11350,노원구,46
M11401,명함/간판/광고물 제작,11,서울특별시,11380,은평구,89
M11401,명함/간판/광고물 제작,11,서울특별시,11410,서대문구,55
M11401,명함/간판/광고물 제작,11,서울특별시,11440,마포구,142
M11401,명함/간판/광고물 제작,11,서울특별시,11470,양천구,69
M11401,명함/간판/광고물 제작,11,서울특별시,11500,강서구,85
M11401,명함/간판/광고물 제작,11,서울특별시,11530,구로구,98
M11401,명함/간판/광고물 제작,11,서울특별시,11545,금천구,168
M11401,명함/간판/광고물 제작,11,서울특별시,11560,영등포구,313
M11401,명함/간판/광고물 제작,11,서울특별시,11590,동작구,60
M11401,명함/간판/광고물 제작,11,서울특별시,11620,관악구,59
M11401,명함/간판/광고물 제작,11,서울특별시,11650,서초구,139
M11401,명함/간판/광고물 제작,11,서울특별시,11680,강남구,203
M11401,명함/간판/광고물 제작,11,서울특별시,11710,송파구,148
M11401,명함/간판/광고물 제작,11,서울특별시,11740,강동구,89
M11502,번역/통역 서비스업,11,서울특별시,11110,종로구,70
M11502,번역/통역 서비스업,11,서울특별시,11140,중구,50
M11502,번역/통역 서비스업,11,서울특별시,11170,용산구,29
M11502,번역/통역 서비스업,11,서울특별시,11200,성동구,24
M11502,번역/통역 서비스업,11,서울특별시,11215,광진구,20
M11502,번역/통역 서비스업,11,서울특별시,11230,동대문구,17
M11502,번역/통역 서비스업,11,서울특별시,11260,중랑구,7
M11502,번역/통역 서비스업,11,서울특별시,11290,성북구,17
M11502,번역/통역 서비스업,11,서울특별시,11305,강북구,13
M11502,번역/통역 서비스업,11,서울특별시,11320,도봉구,6
M11502,번역/통역 서비스업,11,서울특별시,11350,노원구,5
M11502,번역/통역 서비스업,11,서울특별시,11380,은평구,17
M11502,번역/통역 서비스업,11,서울특별시,11410,서대문구,40
M11502,번역/통역 서비스업,11,서울특별시,11440,마포구,77
M11502,번역/통역 서비스업,11,서울특별시,11470,양천구,26
M11502,번역/통역 서비스업,11,서울특별시,11500,강서구,40
M11502,번역/통역 서비스업,11,서울특별시,11530,구로구,33
M11502,번역/통역 서비스업,11,서울특별시,11545,금천구,72
M11502,번역/통역 서비스업,11,서울특별시,11560,영등포구,93
M11502,번역/통역 서비스업,11,서울특별시,11590,동작구,20
M11502,번역/통역 서비스업,11,서울특별시,11620,관악구,39
M11502,번역/통역 서비스업,11,서울특별시,11650,서초구,115
M11502,번역/통역 서비스업,11,서울특별시,11680,강남구,189
M11502,번역/통역 서비스업,11,서울특별시,11710,송파구,44
M11502,번역/통역 서비스업,11,서울특별시,11740,강동구,11
M11504,사업/무형 재산권 중개업,11,서울특별시,11110,종로구,31
M11504,사업/무형 재산권 중개업,11,서울특별시,11140,중구,43
M11504,사업/무형 재산권 중개업,11,서울특별시,11170,용산구,15
M11504,사업/무형 재산권 중개업,11,서울특별시,11200,성동구,53
M11504,사업/무형 재산권 중개업,11,서울특별시,11215,광진구,24
M11504,사업/무형 재산권 중개업,11,서울특별시,11230,동대문구,16
M11504,사업/무형 재산권 중개업,11,서울특별시,11260,중랑구,11
M11504,사업/무형 재산권 중개업,11,서울특별시,11290,성북구,13
M11504,사업/무형 재산권 중개업,11,서울특별시,11305,강북구,11
M11504,사업/무형 재산권 중개업,11,서울특별시,11320,도봉구,8
M11504,사업/무형 재산권 중개업,11,서울특별시,11350,노원구,14
M11504,사업/무형 재산권 중개업,11,서울특별시,11380,은평구,22
M11504,사업/무형 재산권 중개업,11,서울특별시,11410,서대문구,18
M11504,사업/무형 재산권 중개업,11,서울특별시,11440,마포구,66
M11504,사업/무형 재산권 중개업,11,서울특별시,11470,양천구,12
M11504,사업/무형 재산권 중개업,11,서울특별시,11500,강서구,37
M11504,사업/무형 재산권 중개업,11,서울특별시,11530,구로구,34
M11504,사업/무형 재산권 중개업,11,서울특별시,11545,금천구,45
M11504,사업/무형 재산권 중개업,11,서울특별시,11560,영등포구,95
M11504,사업/무형 재산권 중개업,11,서울특별시,11590,동작구,12
M11504,사업/무형 재산권 중개업,11,서울특별시,11620,관악구,19
M11504,사업/무형 재산권 중개업,11,서울특별시,11650,서초구,160
M11504,사업/무형 재산권 중개업,11,서울특별시,11680,강남구,320
M11504,사업/무형 재산권 중개업,11,서울특별시,11710,송파구,103
M11504,사업/무형 재산권 중개업,11,서울특별시,11740,강동구,17
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11110,종로구,44
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11140,중구,71
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11170,용산구,32
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11200,성동구,58
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11215,광진구,44
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11230,동대문구,40
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11260,중랑구,28
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11290,성북구,23
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11305,강북구,27
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11320,도봉구,20
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11350,노원구,21
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11380,은평구,34
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11410,서대문구,25
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11440,마포구,82
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11470,양천구,45
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11500,강서구,76
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11530,구로구,76
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11545,금천구,103
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11560,영등포구,117
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11590,동작구,30
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11620,관악구,49
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11650,서초구,155
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11680,강남구,248
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11710,송파구,125
N10101,사업시설 유지·관리 서비스업,11,서울특별시,11740,강동구,52
N10201,건축물 일반 청소업,11,서울특별시,11110,종로구,102
N10201,건축물 일반 청소업,11,서울특별시,11140,중구,63
N10201,건축물 일반 청소업,11,서울특별시,11170,용산구,81
N10201,건축물 일반 청소업,11,서울특별시,11200,성동구,123
N10201,건축물 일반 청소업,11,서울특별시,11215,광진구,217
N10201,건축물 일반 청소업,11,서울특별시,11230,동대문구,147
N10201,건축물 일반 청소업,11,서울특별시,11260,중랑구,240
N10201,건축물 일반 청소업,11,서울특별시,11290,성북구,116
N10201,건축물 일반 청소업,11,서울특별시,11305,강북구,163
N10201,건축물 일반 청소업,11,서울특별시,11320,도봉구,121
N10201,건축물 일반 청소업,11,서울특별시,11350,노원구,135
N10201,건축물 일반 청소업,11,서울특별시,11380,은평구,151
N10201,건축물 일반 청소업,11,서울특별시,11410,서대문구,102
N10201,건축물 일반 청소업,11,서울특별시,11440,마포구,206
N10201,건축물 일반 청소업,11,서울특별시,11470,양천구,153
N10201,건축물 일반 청소업,11,서울특별시,11500,강서구,265
N10201,건축물 일반 청소업,11,서울특별시,11530,구로구,180
N10201,건축물 일반 청소업,11,서울특별시,11545,금천구,187
N10201,건축물 일반 청소업,11,서울특별시,11560,영등포구,268
N10201,건축물 일반 청소업,11,서울특별시,11590,동작구,128
N10201,건축물 일반 청소업,11,서울특별시,11620,관악구,296
N10201,건축물 일반 청소업,11,서울특별시,11650,서초구,242
N10201,건축물 일반 청소업,11,서울특별시,11680,강남구,414
N10201,건축물 일반 청소업,11,서울특별시,11710,송파구,291
N10201,건축물 일반 청소업,11,서울특별시,11740,강동구,201
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11110,종로구,10
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11140,중구,11
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11170,용산구,13
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11200,성동구,14
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11215,광진구,16
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11230,동대문구,18
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11260,중랑구,23
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11290,성북구,13
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11305,강북구,22
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11320,도봉구,12
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11350,노원구,18
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11380,은평구,20
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11410,서대문구,13
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11440,마포구,14
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11470,양천구,16
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11500,강서구,29
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11530,구로구,19
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11545,금천구,20
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11560,영등포구,35
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11590,동작구,13
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11620,관악구,22
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11650,서초구,31
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11680,강남구,40
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11710,송파구,34
N10202,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11740,강동구,27
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11110,종로구,14
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11140,중구,13
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11170,용산구,13
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11200,성동구,19
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11215,광진구,31
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11230,동대문구,23
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11260,중랑구,35
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11290,성북구,18
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11305,강북구,15
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11320,도봉구,27
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11350,노원구,30
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11380,은평구,36
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11410,서대문구,11
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11440,마포구,20
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11470,양천구,20
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11500,강서구,46
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11530,구로구,27
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11545,금천구,23
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11560,영등포구,35
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11590,동작구,8
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11620,관악구,24
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11650,서초구,19
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11680,강남구,49
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11710,송파구,40
N10203,소독; 구충 및 방제 서비스업,11,서울특별시,11740,강동구,29
N10301,조경 유지·관리 서비스업,11,서울특별시,11140,중구,5
N10301,조경 유지·관리 서비스업,11,서울특별시,11170,용산구,8
N10301,조경 유지·관리 서비스업,11,서울특별시,11200,성동구,5
N10301,조경 유지·관리 서비스업,11,서울특별시,11215,광진구,5
N10301,조경 유지·관리 서비스업,11,서울특별시,11230,동대문구,1
N10301,조경 유지·관리 서비스업,11,서울특별시,11260,중랑구,2
N10301,조경 유지·관리 서비스업,11,서울특별시,11290,성북구,3
N10301,조경 유지·관리 서비스업,11,서울특별시,11305,강북구,2
N10301,조경 유지·관리 서비스업,11,서울특별시,11320,도봉구,2
N10301,조경 유지·관리 서비스업,11,서울특별시,11350,노원구,4
N10301,조경 유지·관리 서비스업,11,서울특별시,11380,은평구,5
N10301,조경 유지·관리 서비스업,11,서울특별시,11410,서대문구,3
N10301,조경 유지·관리 서비스업,11,서울특별시,11440,마포구,8
N10301,조경 유지·관리 서비스업,11,서울특별시,11470,양천구,3
N10301,조경 유지·관리 서비스업,11,서울특별시,11500,강서구,8
N10301,조경 유지·관리 서비스업,11,서울특별시,11530,구로구,4
N10301,조경 유지·관리 서비스업,11,서울특별시,11545,금천구,2
N10301,조경 유지·관리 서비스업,11,서울특별시,11560,영등포구,5
N10301,조경 유지·관리 서비스업,11,서울특별시,11590,동작구,4
N10301,조경 유지·관리 서비스업,11,서울특별시,11620,관악구,5
N10301,조경 유지·관리 서비스업,11,서울특별시,11650,서초구,12
N10301,조경 유지·관리 서비스업,11,서울특별시,11680,강남구,9
N10301,조경 유지·관리 서비스업,11,서울특별시,11710,송파구,10
N10301,조경 유지·관리 서비스업,11,서울특별시,11740,강동구,15
N10401,고용 알선업,11,서울특별시,11110,종로구,81
N10401,고용 알선업,11,서울특별시,11140,중구,73
N10401,고용 알선업,11,서울특별시,11170,용산구,39
N10401,고용 알선업,11,서울특별시,11200,성동구,48
N10401,고용 알선업,11,서울특별시,11215,광진구,89
N10401,고용 알선업,11,서울특별시,11230,동대문구,63
N10401,고용 알선업,11,서울특별시,11260,중랑구,63
N10401,고용 알선업,11,서울특별시,11290,성북구,21
N10401,고용 알선업,11,서울특별시,11305,강북구,53
N10401,고용 알선업,11,서울특별시,11320,도봉구,39
N10401,고용 알선업,11,서울특별시,11350,노원구,48
N10401,고용 알선업,11,서울특별시,11380,은평구,41
N10401,고용 알선업,11,서울특별시,11410,서대문구,38
N10401,고용 알선업,11,서울특별시,11440,마포구,88
N10401,고용 알선업,11,서울특별시,11470,양천구,43
N10401,고용 알선업,11,서울특별시,11500,강서구,108
N10401,고용 알선업,11,서울특별시,11530,구로구,117
N10401,고용 알선업,11,서울특별시,11545,금천구,90
N10401,고용 알선업,11,서울특별시,11560,영등포구,198
N10401,고용 알선업,11,서울특별시,11590,동작구,39
N10401,고용 알선업,11,서울특별시,11620,관악구,82
N10401,고용 알선업,11,서울특별시,11650,서초구,195
N10401,고용 알선업,11,서울특별시,11680,강남구,315
N10401,고용 알선업,11,서울특별시,11710,송파구,107
N10401,고용 알선업,11,서울특별시,11740,강동구,99
N10402,임시/일용 인력 공급업,11,서울특별시,11110,종로구,28
N10402,임시/일용 인력 공급업,11,서울특별시,11140,중구,26
N10402,임시/일용 인력 공급업,11,서울특별시,11170,용산구,31
N10402,임시/일용 인력 공급업,11,서울특별시,11200,성동구,37
N10402,임시/일용 인력 공급업,11,서울특별시,11215,광진구,39
N10402,임시/일용 인력 공급업,11,서울특별시,11230,동대문구,28
N10402,임시/일용 인력 공급업,11,서울특별시,11260,중랑구,17
N10402,임시/일용 인력 공급업,11,서울특별시,11290,성북구,23
N10402,임시/일용 인력 공급업,11,서울특별시,11305,강북구,23
N10402,임시/일용 인력 공급업,11,서울특별시,11320,도봉구,15
N10402,임시/일용 인력 공급업,11,서울특별시,11350,노원구,11
N10402,임시/일용 인력 공급업,11,서울특별시,11380,은평구,24
N10402,임시/일용 인력 공급업,11,서울특별시,11410,서대문구,23
N10402,임시/일용 인력 공급업,11,서울특별시,11440,마포구,65
N10402,임시/일용 인력 공급업,11,서울특별시,11470,양천구,21
N10402,임시/일용 인력 공급업,11,서울특별시,11500,강서구,61
N10402,임시/일용 인력 공급업,11,서울특별시,11530,구로구,58
N10402,임시/일용 인력 공급업,11,서울특별시,11545,금천구,61
N10402,임시/일용 인력 공급업,11,서울특별시,11560,영등포구,111
N10402,임시/일용 인력 공급업,11,서울특별시,11590,동작구,18
N10402,임시/일용 인력 공급업,11,서울특별시,11620,관악구,35
N10402,임시/일용 인력 공급업,11,서울특별시,11650,서초구,99
N10402,임시/일용 인력 공급업,11,서울특별시,11680,강남구,181
N10402,임시/일용 인력 공급업,11,서울특별시,11710,송파구,75
N10402,임시/일용 인력 공급업,11,서울특별시,11740,강동구,28
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11110,종로구,13
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11140,중구,40
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11170,용산구,7
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11200,성동구,10
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11215,광진구,8
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11230,동대문구,8
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11260,중랑구,8
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11290,성북구,3
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11305,강북구,7
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11320,도봉구,2
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11350,노원구,4
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11380,은평구,3
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11410,서대문구,3
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11440,마포구,25
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11470,양천구,9
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11500,강서구,37
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11530,구로구,29
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11545,금천구,43
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11560,영등포구,43
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11590,동작구,3
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11620,관악구,5
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11650,서초구,67
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11680,강남구,88
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11710,송파구,29
N10403,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11740,강동구,10
N10501,여행사,11,서울특별시,11110,종로구,663
N10501,여행사,11,서울특별시,11140,중구,918
N10501,여행사,11,서울특별시,11170,용산구,105
N10501,여행사,11,서울특별시,11200,성동구,79
N10501,여행사,11,서울특별시,11215,광진구,111
N10501,여행사,11,서울특별시,11230,동대문구,69
N10501,여행사,11,서울특별시,11260,중랑구,42
N10501,여행사,11,서울특별시,11290,성북구,59
N10501,여행사,11,서울특별시,11305,강북구,50
N10501,여행사,11,서울특별시,11320,도봉구,28
N10501,여행사,11,서울특별시,11350,노원구,61
N10501,여행사,11,서울특별시,11380,은평구,70
N10501,여행사,11,서울특별시,11410,서대문구,139
N10501,여행사,11,서울특별시,11440,마포구,578
N10501,여행사,11,서울특별시,11470,양천구,67
N10501,여행사,11,서울특별시,11500,강서구,341
N10501,여행사,11,서울특별시,11530,구로구,167
N10501,여행사,11,서울특별시,11545,금천구,151
N10501,여행사,11,서울특별시,11560,영등포구,345
N10501,여행사,11,서울특별시,11590,동작구,34
N10501,여행사,11,서울특별시,11620,관악구,65
N10501,여행사,11,서울특별시,11650,서초구,297
N10501,여행사,11,서울특별시,11680,강남구,462
N10501,여행사,11,서울특별시,11710,송파구,186
N10501,여행사,11,서울특별시,11740,강동구,76
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11110,종로구,63
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11140,중구,88
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11170,용산구,17
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11200,성동구,19
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11215,광진구,17
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11230,동대문구,9
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11260,중랑구,8
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11290,성북구,3
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11305,강북구,8
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11320,도봉구,5
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11350,노원구,6
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11380,은평구,8
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11410,서대문구,16
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11440,마포구,45
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11470,양천구,2
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11500,강서구,31
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11530,구로구,14
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11545,금천구,16
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11560,영등포구,19
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11590,동작구,4
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11620,관악구,7
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11650,서초구,54
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11680,강남구,85
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11710,송파구,17
N10599,기타 여행 보조/예약 서비스업,11,서울특별시,11740,강동구,10
N10703,복사업,11,서울특별시,11110,종로구,34
N10703,복사업,11,서울특별시,11140,중구,25
N10703,복사업,11,서울특별시,11170,용산구,15
N10703,복사업,11,서울특별시,11200,성동구,29
N10703,복사업,11,서울특별시,11215,광진구,43
N10703,복사업,11,서울특별시,11230,동대문구,39
N10703,복사업,11,서울특별시,11260,중랑구,15
N10703,복사업,11,서울특별시,11290,성북구,42
N10703,복사업,11,서울특별시,11305,강북구,7
N10703,복사업,11,서울특별시,11320,도봉구,7
N10703,복사업,11,서울특별시,11350,노원구,34
N10703,복사업,11,서울특별시,11380,은평구,9
N10703,복사업,11,서울특별시,11410,서대문구,36
N10703,복사업,11,서울특별시,11440,마포구,32
N10703,복사업,11,서울특별시,11470,양천구,7
N10703,복사업,11,서울특별시,11500,강서구,20
N10703,복사업,11,서울특별시,11530,구로구,12
N10703,복사업,11,서울특별시,11545,금천구,9
N10703,복사업,11,서울특별시,11560,영등포구,19
N10703,복사업,11,서울특별시,11590,동작구,36
N10703,복사업,11,서울특별시,11620,관악구,35
N10703,복사업,11,서울특별시,11650,서초구,39
N10703,복사업,11,서울특별시,11680,강남구,60
N10703,복사업,11,서울특별시,11710,송파구,31
N10703,복사업,11,서울특별시,11740,강동구,16
N10799,기타 사무 지원 서비스업,11,서울특별시,11110,종로구,12
N10799,기타 사무 지원 서비스업,11,서울특별시,11140,중구,24
N10799,기타 사무 지원 서비스업,11,서울특별시,11170,용산구,14
N10799,기타 사무 지원 서비스업,11,서울특별시,11200,성동구,12
N10799,기타 사무 지원 서비스업,11,서울특별시,11215,광진구,8
N10799,기타 사무 지원 서비스업,11,서울특별시,11230,동대문구,7
N10799,기타 사무 지원 서비스업,11,서울특별시,11260,중랑구,10
N10799,기타 사무 지원 서비스업,11,서울특별시,11290,성북구,7
N10799,기타 사무 지원 서비스업,11,서울특별시,11305,강북구,10
N10799,기타 사무 지원 서비스업,11,서울특별시,11320,도봉구,4
N10799,기타 사무 지원 서비스업,11,서울특별시,11350,노원구,8
N10799,기타 사무 지원 서비스업,11,서울특별시,11380,은평구,9
N10799,기타 사무 지원 서비스업,11,서울특별시,11410,서대문구,12
N10799,기타 사무 지원 서비스업,11,서울특별시,11440,마포구,30
N10799,기타 사무 지원 서비스업,11,서울특별시,11470,양천구,5
N10799,기타 사무 지원 서비스업,11,서울특별시,11500,강서구,29
N10799,기타 사무 지원 서비스업,11,서울특별시,11530,구로구,13
N10799,기타 사무 지원 서비스업,11,서울특별시,11545,금천구,21
N10799,기타 사무 지원 서비스업,11,서울특별시,11560,영등포구,22
N10799,기타 사무 지원 서비스업,11,서울특별시,11590,동작구,9
N10799,기타 사무 지원 서비스업,11,서울특별시,11620,관악구,6
N10799,기타 사무 지원 서비스업,11,서울특별시,11650,서초구,49
N10799,기타 사무 지원 서비스업,11,서울특별시,11680,강남구,72
N10799,기타 사무 지원 서비스업,11,서울특별시,11710,송파구,23
N10799,기타 사무 지원 서비스업,11,서울특별시,11740,강동구,13
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11110,종로구,225
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11140,중구,145
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11170,용산구,137
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11200,성동구,191
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11215,광진구,95
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11230,동대문구,60
N10802,전시/컨벤션/행사 대행 서비스업,11,서울특별시,11260,중랑구,71
